1.000000000000000082e-05,0.000000000000000000e+00,3.351920047464310029e-06,3.351915925484234444e-06,4.121980075475363305e-12
3.448372413793103775e-01,2.642642642642642481e-02,8.726213314635802853e-02,8.243657673314386258e-02,4.825556413214163350e-03
6.896644827586206894e-01,4.744744744744744391e-02,1.478923594209341219e-01,1.332761256373509728e-01,1.461623378358316294e-02
1.034491724137931223e+00,6.546546546546545831e-02,1.945877300412119371e-01,1.702384577417080380e-01,2.434927229950391292e-02
1.379318965517241535e+00,8.168168168168167542e-02,2.331527170797700332e-01,1.988284626422143209e-01,3.432425443755571931e-02
1.724146206896551847e+00,9.669669669669669898e-02,2.657975719530796810e-01,2.209295564883654028e-01,4.486801546471427815e-02
